price,load,lambda,sin_hour,cos_hour,day_of_week,is_weekend,t,day_id,step_in_day,dow_sin,dow_cos,stress_score
109.69935908229722,79.8626285287893,24.16559835053209,0.0,1.0,4,0.0,2400,25,0,-0.43388376,-0.90096885,0.88
113.18109729523924,84.00555937537798,21.24838484156146,0.065403129230143,0.9978589232386036,4,0.0,2401,25,1,-0.43388376,-0.90096885,0.88
103.07821377176336,78.24021364107298,20.46359807691901,0.1305261922200515,0.9914448613738104,4,0.0,2402,25,2,-0.43388376,-0.90096885,0.88
111.38154638851933,78.35690095426524,24.042228051006106,0.1950903220161282,0.9807852804032304,4,0.0,2403,25,3,-0.43388376,-0.90096885,0.88
109.24020573583913,79.30662998173223,21.28831172536508,0.2588190451025207,0.9659258262890684,4,0.0,2404,25,4,-0.43388376,-0.90096885,0.88
111.10418704350418,81.44831502319107,23.2442908751708,0.3214394653031616,0.9469301294951056,4,0.0,2405,25,5,-0.43388376,-0.90096885,0.88
114.9326820323444,78.32426261144731,22.56982244839389,0.3826834323650898,0.9238795325112868,4,0.0,2406,25,6,-0.43388376,-0.90096885,0.88
110.24652330659512,84.13515444394746,21.54304470281764,0.4422886902190013,0.8968727415326883,4,0.0,2407,25,7,-0.43388376,-0.90096885,0.88
107.38610696888416,83.24962524768843,22.15166506717259,0.4999999999999999,0.8660254037844387,4,0.0,2408,25,8,-0.43388376,-0.90096885,0.88
115.07517360123528,83.17011249182633,22.54223692362865,0.5555702330196022,0.8314696123025452,4,0.0,2409,25,9,-0.43388376,-0.90096885,0.88
110.3332215711823,85.36736448913787,22.50636330246956,0.6087614290087207,0.7933533402912352,4,0.0,2410,25,10,-0.43388376,-0.90096885,0.88
116.62413005446284,81.16699447050958,24.184860739906195,0.6593458151000688,0.7518398074789774,4,0.0,2411,25,11,-0.43388376,-0.90096885,0.88
119.33263354652658,85.9200181399933,22.96807123981861,0.7071067811865475,0.7071067811865476,4,0.0,2412,25,12,-0.43388376,-0.90096885,0.88
114.69764475464062,82.75966767555047,22.76747722909925,0.7518398074789773,0.659345815100069,4,0.0,2413,25,13,-0.43388376,-0.90096885,0.88
116.9277464747558,84.20745470297902,23.415843137259174,0.7933533402912352,0.6087614290087207,4,0.0,2414,25,14,-0.43388376,-0.90096885,0.88
110.7339140942398,87.7080393432895,23.056573970815045,0.8314696123025452,0.5555702330196023,4,0.0,2415,25,15,-0.43388376,-0.90096885,0.88
127.68969923349415,86.62968693355816,26.333548124443865,0.8660254037844386,0.5000000000000001,4,0.0,2416,25,16,-0.43388376,-0.90096885,0.88
123.47723502172448,82.53652074824232,24.77071896163597,0.8968727415326884,0.4422886902190012,4,0.0,2417,25,17,-0.43388376,-0.90096885,0.88
128.7949166514094,88.93290869892046,26.61219520500408,0.9238795325112868,0.3826834323650898,4,0.0,2418,25,18,-0.43388376,-0.90096885,0.88
115.52547441309063,78.96048113006815,25.27262193828348,0.9469301294951056,0.3214394653031617,4,0.0,2419,25,19,-0.43388376,-0.90096885,0.88
111.52843228767436,84.70097769700801,22.664627673545677,0.9659258262890684,0.2588190451025207,4,0.0,2420,25,20,-0.43388376,-0.90096885,0.88
128.88137872135852,86.72101857981237,26.246529779139617,0.9807852804032304,0.1950903220161283,4,0.0,2421,25,21,-0.43388376,-0.90096885,0.88
124.94462316981443,90.08882999287329,26.58570307244052,0.9914448613738104,0.1305261922200517,4,0.0,2422,25,22,-0.43388376,-0.90096885,0.88
128.63131944202595,86.2348257339722,27.560498977032072,0.9978589232386036,0.065403129230143,4,0.0,2423,25,23,-0.43388376,-0.90096885,0.88
122.40414202759383,88.01024764645712,26.296766249590487,1.0,6.123233995736766e-17,4,0.0,2424,25,24,-0.43388376,-0.90096885,0.88
121.7535570374517,93.85981586898043,23.92636825357213,0.9978589232386036,-0.0654031292301431,4,0.0,2425,25,25,-0.43388376,-0.90096885,0.88
119.53256576490747,89.16861106780738,25.400623875474533,0.9914448613738104,-0.1305261922200513,4,0.0,2426,25,26,-0.43388376,-0.90096885,0.88
128.43371198152062,92.42397131149708,26.507571562538647,0.9807852804032304,-0.1950903220161282,4,0.0,2427,25,27,-0.43388376,-0.90096885,0.88
129.77377876881403,91.86590308106226,25.275874316344623,0.9659258262890684,-0.2588190451025208,4,0.0,2428,25,28,-0.43388376,-0.90096885,0.88
122.61670322451609,88.7865288864705,24.61152434642331,0.9469301294951056,-0.3214394653031613,4,0.0,2429,25,29,-0.43388376,-0.90096885,0.88
129.91514147392286,89.99713090530295,26.397928209849663,0.9238795325112868,-0.3826834323650897,4,0.0,2430,25,30,-0.43388376,-0.90096885,0.88
119.57340356000984,95.47082352063032,24.38224028982878,0.8968727415326884,-0.4422886902190011,4,0.0,2431,25,31,-0.43388376,-0.90096885,0.88
134.32408676992674,91.50046785457351,27.617675079686983,0.8660254037844387,-0.4999999999999998,4,0.0,2432,25,32,-0.43388376,-0.90096885,0.88
125.11275664214008,90.40309417204988,25.738243596407333,0.8314696123025455,-0.555570233019602,4,0.0,2433,25,33,-0.43388376,-0.90096885,0.88
130.0115267486717,95.68222908900051,25.756966763953795,0.7933533402912352,-0.6087614290087207,4,0.0,2434,25,34,-0.43388376,-0.90096885,0.88
126.65857689292396,87.0666445961271,27.08680043556927,0.7518398074789774,-0.6593458151000688,4,0.0,2435,25,35,-0.43388376,-0.90096885,0.88
124.98847598757708,89.63271084641251,25.54547807114239,0.7071067811865476,-0.7071067811865475,4,0.0,2436,25,36,-0.43388376,-0.90096885,0.88
133.67236646746696,97.84735891278928,26.5735147582786,0.659345815100069,-0.7518398074789773,4,0.0,2437,25,37,-0.43388376,-0.90096885,0.88
