price,load,lambda,sin_hour,cos_hour,day_of_week,is_weekend,t,day_id
109.00784535418006,83.32183003072761,20.805177983502794,0.0,1.0,3,0.0,1632,17
110.98298508064126,84.32641717110332,22.08372780230468,0.065403129230143,0.9978589232386036,3,0.0,1633,17
118.86011319664163,83.52790277323443,24.433983936021157,0.1305261922200515,0.9914448613738104,3,0.0,1634,17
106.79948935133169,77.68549953183302,20.60618003489862,0.1950903220161282,0.9807852804032304,3,0.0,1635,17
114.4988269514472,76.5340767026938,22.52708999193265,0.2588190451025207,0.9659258262890684,3,0.0,1636,17
111.20521205682492,74.3540980481135,22.499857613702588,0.3214394653031616,0.9469301294951056,3,0.0,1637,17
116.22398726217162,80.56837460597505,23.28227629965791,0.3826834323650898,0.9238795325112868,3,0.0,1638,17
122.97736153468465,85.32811914181327,26.180080525832626,0.4422886902190013,0.8968727415326883,3,0.0,1639,17
106.56849650167564,80.12255408248876,21.784729955829423,0.4999999999999999,0.8660254037844387,3,0.0,1640,17
118.95264159280217,84.98670381359523,23.55930450400649,0.5555702330196022,0.8314696123025452,3,0.0,1641,17
124.11283702071744,83.8836134782268,25.21046945880228,0.6087614290087207,0.7933533402912352,3,0.0,1642,17
115.05056735511415,86.55150370127625,22.597297121827097,0.6593458151000688,0.7518398074789774,3,0.0,1643,17
114.44060001866744,80.40020684272578,22.78151408740885,0.7071067811865475,0.7071067811865476,3,0.0,1644,17
123.0051995316166,81.03794866416524,22.955102082271097,0.7518398074789773,0.659345815100069,3,0.0,1645,17
109.94324378730404,84.40403012624283,22.074575856865223,0.7933533402912352,0.6087614290087207,3,0.0,1646,17
120.5568561426664,85.12679298901764,25.084442894340807,0.8314696123025452,0.5555702330196023,3,0.0,1647,17
117.2001157562713,88.28159424574606,24.61917780532257,0.8660254037844386,0.5000000000000001,3,0.0,1648,17
128.57502627553134,89.21814720015456,23.871632710265985,0.8968727415326884,0.4422886902190012,3,0.0,1649,17
118.13973243726896,85.11467326431354,24.429195075465785,0.9238795325112868,0.3826834323650898,3,0.0,1650,17
122.04504985799642,86.49523468613583,25.33803972761961,0.9469301294951056,0.3214394653031617,3,0.0,1651,17
131.71311699236344,91.0704686904351,25.48125447414416,0.9659258262890684,0.2588190451025207,3,0.0,1652,17
131.38649146544108,88.38649015914936,26.707192327803703,0.9807852804032304,0.1950903220161283,3,0.0,1653,17
135.7985930368312,88.23260349500876,28.38855061401163,0.9914448613738104,0.1305261922200517,3,0.0,1654,17
124.97153702162696,90.60721587464865,25.24304722481961,0.9978589232386036,0.065403129230143,3,0.0,1655,17
121.51776658595097,88.99060344127803,25.982336762106847,1.0,6.123233995736766e-17,3,0.0,1656,17
131.73906352438632,90.00307998921477,25.049796334083013,0.9978589232386036,-0.0654031292301431,3,0.0,1657,17
141.0140859106063,92.33965274812218,27.92629733350937,0.9914448613738104,-0.1305261922200513,3,0.0,1658,17
133.78819598336003,91.81836254563268,28.457553898788923,0.9807852804032304,-0.1950903220161282,3,0.0,1659,17
126.74795842941752,92.4983691604151,24.97150661778269,0.9659258262890684,-0.2588190451025208,3,0.0,1660,17
129.36571495060934,94.9510803267629,26.7913699859214,0.9469301294951056,-0.3214394653031613,3,0.0,1661,17
123.90720639122938,91.0765023108108,25.354945176127128,0.9238795325112868,-0.3826834323650897,3,0.0,1662,17
133.34343674830535,87.0917933839956,27.61928524019,0.8968727415326884,-0.4422886902190011,3,0.0,1663,17
124.3770063602851,90.86619774663292,24.669198402866364,0.8660254037844387,-0.4999999999999998,3,0.0,1664,17
125.98524978042362,96.81585788182852,24.67599785669034,0.8314696123025455,-0.555570233019602,3,0.0,1665,17
124.26049752977164,89.7432103576625,27.21665091123287,0.7933533402912352,-0.6087614290087207,3,0.0,1666,17
125.14064044976725,91.68398841842614,25.20767951649659,0.7518398074789774,-0.6593458151000688,3,0.0,1667,17
125.37124812416,87.33747841828156,26.76897779604968,0.7071067811865476,-0.7071067811865475,3,0.0,1668,17
130.43146897272015,88.87147997295774,27.37099675849494,0.659345815100069,-0.7518398074789773,3,0.0,1669,17
131.24483348718394,96.92911067062816,26.456001601759763,0.6087614290087209,-0.793353340291235,3,0.0,1670,17
137.7021297339798,90.3321626430646,29.157831414266585,0.5555702330196022,-0.8314696123025453,3,0.0,1671,17
124.28841402895196,88.85769844926918,26.095951771944844,0.4999999999999999,-0.8660254037844387,3,0.0,1672,17
122.9909266842426,91.1782127146378,24.97000065282708,0.4422886902190013,-0.8968727415326883,3,0.0,1673,17
131.86086814526593,90.19195178923786,27.073166944877133,0.3826834323650899,-0.9238795325112868,3,0.0,1674,17
115.65481612216432,90.6856896338067,25.34738235004028,0.3214394653031617,-0.9469301294951056,3,0.0,1675,17
125.23319033523084,87.74203108819437,24.9031349283412,0.258819045102521,-0.9659258262890682,3,0.0,1676,17
120.05043414460482,92.80691254884104,25.93868187387637,0.1950903220161286,-0.9807852804032304,3,0.0,1677,17
125.09049857967388,87.60521496065225,24.612123136339584,0.1305261922200515,-0.9914448613738104,3,0.0,1678,17
114.33155983802928,87.08270916207583,22.475872899984388,0.0654031292301431,-0.9978589232386036,3,0.0,1679,17
116.46579366494564,86.11283417158805,22.21936923249361,1.2246467991473532e-16,-1.0,3,0.0,1680,17
123.03777611114428,86.03472616877679,25.92399133565652,-0.0654031292301428,-0.9978589232386036,3,0.0,1681,17
120.37040612798324,84.97675559407814,24.435273586885348,-0.1305261922200517,-0.9914448613738104,3,0.0,1682,17
111.38243413961447,89.4675888204395,23.42398358776837,-0.1950903220161283,-0.9807852804032304,3,0.0,1683,17
126.77241433974496,94.59304667389736,25.52958407824199,-0.2588190451025203,-0.9659258262890684,3,0.0,1684,17
119.11698767594048,93.83298207358438,23.29565887635201,-0.3214394653031615,-0.9469301294951056,3,0.0,1685,17
120.82265364617778,86.02725824059078,25.38395926047598,-0.3826834323650896,-0.9238795325112868,3,0.0,1686,17
128.29019478112363,89.88742481801688,24.51851054751792,-0.4422886902190011,-0.8968727415326884,3,0.0,1687,17
120.44915302791098,89.50931743555131,23.129636292718136,-0.5000000000000001,-0.8660254037844386,3,0.0,1688,17
122.82126454236476,85.58146818687781,25.213865889082957,-0.555570233019602,-0.8314696123025455,3,0.0,1689,17
121.53568138944102,95.90109919085285,25.375475894896848,-0.6087614290087203,-0.7933533402912354,3,0.0,1690,17
132.01151243514107,90.67612116713156,24.559707868539213,-0.6593458151000688,-0.7518398074789775,3,0.0,1691,17
131.1617679465375,93.29171418755834,28.238453659834253,-0.7071067811865475,-0.7071067811865477,3,0.0,1692,17
123.67214705629851,89.28647804221897,27.052173802275668,-0.7518398074789773,-0.6593458151000691,3,0.0,1693,17
